technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Solar Photovoltaic,64660,AUS,325.0,,325.0,325.0,2024,2054,0.136,,0.0,7714.0
Onshore Wind Turbine,64661,HDII,200.0,,200.0,200.0,2022,2052,0.431,,0.0,13321.0
Onshore Wind Turbine,64662,SAC,80.0,,80.0,80.0,2021,2051,0.49,,0.0,13321.0
Solar Photovoltaic,64664,10604,5.0,,5.0,4.0,2020,2050,0.162,,0.0,9730.0
Batteries,64664,10605,3.3,3.0,3.3,3.1,2021,2051,0.0,,0.0,17250.0
Onshore Wind Turbine,64665,GR01,1027.0,,1027.0,1027.0,2022,2052,0.433,,0.0,13321.0
Batteries,64672,BLUEJ,51.6,84.5,51.6,51.6,2023,2053,0.85,,0.0,17250.0
Solar Photovoltaic,64672,BLUJS,210.0,,210.0,210.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,64673,ACT,3.5,,3.5,3.5,2021,2051,0.146,,0.0,7714.0
Solar Photovoltaic,64674,VAN,2.0,,2.0,2.0,2021,2051,0.249,,0.0,7714.0
Solar Photovoltaic,64675,NAP,2.0,,2.0,2.0,2021,2051,0.144,,0.0,7714.0
Solar Photovoltaic,64676,359,5.0,,5.0,5.0,2021,2051,0.242,,0.0,7714.0
Solar Photovoltaic,64677,RYLND,5.0,,5.0,5.0,2021,2051,0.234,,0.0,7714.0
Solar Photovoltaic,64678,WDH17,5.0,,5.0,5.0,2021,2051,0.24,,0.0,7714.0
Solar Photovoltaic,64679,HS1,5.0,,5.0,5.0,2020,2050,0.218,,0.0,7714.0
Solar Photovoltaic,64680,CP1,5.0,,5.0,5.0,2020,2050,0.19,,0.0,7714.0
Solar Photovoltaic,64681,CP2,2.0,,2.0,2.0,2020,2050,0.187,,0.0,7714.0
Solar Photovoltaic,64682,ADA,2.0,,2.0,2.0,2021,2051,0.253,,0.0,7714.0
Solar Photovoltaic,64683,GEN01,100.0,,100.0,100.0,2023,2053,0.163,,0.0,7714.0
Batteries,66180,HUXBA,5.0,3.5,5.0,5.0,2022,2037,0.0,,0.0,17250.0
Onshore Wind Turbine,64688,65003,200.0,,202.7,200.0,2022,2052,0.457,,0.0,13321.0
Solar Photovoltaic,64689,90029,2.0,,2.0,2.0,2022,2052,0.208,,0.0,7714.0
Solar Photovoltaic,64690,65004,20.0,,20.0,20.0,2021,2051,0.26,,0.0,7714.0
Solar Photovoltaic,64692,533,1.1,,1.1,1.1,2021,2051,0.14,,0.0,7714.0
Solar Photovoltaic,64693,299,1.0,,1.0,1.0,2021,2051,0.184,,0.0,7714.0
Batteries,65490,HYDRA,200.0,200.0,200.0,200.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64695,TMEF1,7.5,,7.5,7.5,2023,2053,0.219,,0.0,9730.0
Batteries,64696,DUBLN,4.5,20.2,4.5,4.5,2021,2051,0.003,,0.0,17250.0
Solar Photovoltaic,64696,DUNST,4.5,,4.5,4.5,2021,2051,0.235,,0.0,9730.0
Solar Photovoltaic,64697,CGS,1.0,,1.0,1.0,2021,2051,0.248,,0.0,7714.0
Solar Photovoltaic,64698,508,2.5,,2.5,2.5,2021,2051,0.19,,0.0,7714.0
Solar Photovoltaic,64700,390,1.5,,1.5,1.5,2021,2051,0.236,,0.0,7714.0
Batteries,62373,I25BA,4.0,16.0,4.0,4.0,2018,2033,0.0,,0.0,12544.0
Solar Photovoltaic,64702,PGR32,50.0,,50.0,50.0,2022,2052,0.194,,0.0,7714.0
Solar Photovoltaic,64705,FHAF,2.9,,2.9,2.9,2021,2051,0.187,,0.0,7714.0
Solar Photovoltaic,64706,ACNT1,1.0,,1.0,1.0,2023,2063,0.14,,0.0,9730.0
Solar Photovoltaic,64707,ACNT2,1.0,,1.0,1.0,2024,2054,0.14,,0.0,9730.0
Solar Photovoltaic,64708,C1BDN,1.485,,1.485,1.485,2021,2051,0.285,,0.0,7714.0
Solar Photovoltaic,64708,C1BDN,1.815,,1.815,1.815,2021,2051,0.285,,0.0,7714.0
Solar Photovoltaic,64708,C1BDN,1.815,,1.815,1.815,2021,2051,0.285,,0.0,7714.0
Solar Photovoltaic,64709,GSF01,20.0,,20.0,20.0,2023,2053,0.145,,0.0,7714.0
Onshore Wind Turbine,64710,WM001,500.6,,500.6,500.6,2021,2051,0.404,,0.0,13321.0
Solar Photovoltaic,64711,GSF01,20.0,,20.0,20.0,2023,2053,0.145,,0.0,7714.0
Other Natural Gas,59801,IBM00,1.0,,1.1,1.0,2014,2064,0.0,7.432,0.298,15571.0
Batteries,64089,IGN01,100.0,100.0,100.0,100.0,2023,2042,0.85,,0.0,12544.0
Solar Photovoltaic,64714,RLK01,3.8,,3.8,3.8,2021,2051,0.224,,0.0,7714.0
Solar Photovoltaic,64715,DSNBR,5.0,,5.0,5.0,2021,2051,0.185,,0.0,7714.0
Solar Photovoltaic,64716,KNPPE,5.0,,5.0,5.0,2021,2051,0.155,,0.0,7714.0
Solar Photovoltaic,64717,MAINR,5.0,,5.0,5.0,2022,2052,0.203,,0.0,7714.0
Solar Photovoltaic,64718,RDMNN,1.5,,1.5,1.5,2022,2052,0.152,,0.0,7714.0
Other Natural Gas,63713,IIV0A,1.3,,1.3,1.3,2019,2069,0.793,7.267,0.298,15571.0
Solar Photovoltaic,64719,GLNMR,2.0,,2.0,2.0,2021,2051,0.193,,0.0,9730.0
Solar Photovoltaic,64720,KNPPW,5.0,,5.0,5.0,2021,2051,0.151,,0.0,7714.0
Solar Photovoltaic,64721,RWEAV,5.0,,5.0,5.0,2021,2051,0.16,,0.0,7714.0
Solar Photovoltaic,64722,RDMNS,5.0,,5.0,5.0,2022,2052,0.191,,0.0,7714.0
Solar Photovoltaic,64723,50835,13.9,,13.9,11.0,2019,2049,0.221,,0.0,7714.0
Solar Photovoltaic,64724,TWNLN,5.0,,5.0,5.0,2022,2052,0.153,,0.0,7714.0
Solar Photovoltaic,64725,WLMRD,4.0,,4.0,4.0,2021,2051,0.152,,0.0,7714.0
Other Natural Gas,63713,IIV0B,1.3,,1.3,1.3,2019,2069,0.793,7.268,0.298,15571.0
Solar Photovoltaic,64726,WHAYD,5.0,,5.0,5.0,2022,2052,0.17,,0.0,9730.0
Batteries,56984,INABT,9.9,9.9,9.9,9.9,2018,2033,0.0,,0.0,12544.0
Solar Photovoltaic,64727,BRKWD,5.0,,5.0,5.0,2022,2052,0.159,,0.0,9730.0
Solar Photovoltaic,64728,FROLE,1.0,,1.0,1.0,2024,2054,0.157,,0.0,7714.0
Solar Photovoltaic,64729,MLBRT,1.0,,1.0,1.0,2024,2054,0.157,,0.0,7714.0
Solar Photovoltaic,64730,BCK17,2.0,,2.0,2.0,2022,2052,0.099,,0.0,7714.0
Petroleum Liquids,594,10,16.1,,18.6,16.1,1967,2030,0.005,17.396,0.286648753,8080.909324
Solar Photovoltaic,64731,MAPLE,4.0,,4.0,4.0,2021,2051,0.122,,0.0,9730.0
Solar Photovoltaic,64732,SEGU2,2.0,,2.0,2.0,2021,2051,0.269,,0.0,7714.0
Solar Photovoltaic,64733,WOOD2,2.0,,2.0,2.0,2021,2051,0.263,,0.0,7714.0
Solar Photovoltaic,64734,DOODS,2.0,,2.0,2.0,2021,2051,0.262,,0.0,7714.0
Solar Photovoltaic,64735,OLMS2,2.0,,2.0,2.0,2021,2051,0.2,,0.0,7714.0
Solar Photovoltaic,64736,WOLFC,2.0,,2.0,2.0,2021,2051,0.212,,0.0,7714.0
Solar Photovoltaic,64738,HCS,100.0,,100.0,100.0,2022,2052,0.217,,0.0,7714.0
Solar Photovoltaic,64739,ELKS,80.0,,80.0,80.0,2024,2054,0.179,,0.0,7714.0
Solar Photovoltaic,64740,CS,40.0,,40.0,40.0,2024,2054,0.179,,0.0,7714.0
Solar Photovoltaic,64741,MORG1,2.0,,2.0,2.0,2021,2051,0.239,,0.0,7714.0
Solar Photovoltaic,64742,MOR1B,2.0,,2.0,2.0,2021,2051,0.246,,0.0,7714.0
Batteries,65897,INPKY,9.8,28.42,9.8,9.8,2025,2040,0.85,,0.0,12544.0
Batteries,66726,IEESS,70.0,200.0,70.0,70.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64744,TC001,200.0,,200.0,200.0,2024,2054,0.192,,0.0,7714.0
Solar Photovoltaic,64745,BHS01,150.0,,150.0,150.0,2024,2054,0.192,,0.0,7714.0
Solar Photovoltaic,64746,GSCS,1.0,,1.0,1.0,2020,2050,0.102,,0.0,7714.0
Petroleum Liquids,65541,MUN1,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,MUN2,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Petroleum Liquids,65541,MUN3,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Onshore Wind Turbine,64750,1,118.3,,117.0,118.3,2021,2051,0.436,,0.0,13321.0
Solar Photovoltaic,64751,267,3.8,,3.8,3.8,2021,2051,0.227,,0.0,7714.0
Other Natural Gas,60224,NTL00,1.0,,1.1,1.0,2015,2065,0.831,7.41,0.298,15571.0
Solar Photovoltaic,64752,PV1,0.8,,0.8,0.8,2023,2053,0.167,,0.0,9730.0
Petroleum Liquids,65541,MUN4,0.6,,0.6,0.6,2014,2064,0.006,10.745,4.092,10912.0
Solar Photovoltaic,64755,AHS,24.0,,25.0,24.0,2022,2052,0.192,,0.0,7714.0
Solar Photovoltaic,64757,1,74.5,,74.5,74.5,2022,2052,0.22,,0.0,7714.0
Solar Photovoltaic,64758,MAN,0.242307692,,0.239240506,0.242307692,2025,2055,0.145,,0.0,9730.0
Batteries,64758,MANB,0.323076923,1.292307692,0.318987342,0.323076923,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,64759,OLD,5.0,,5.0,5.0,2023,2053,0.14,,0.0,9730.0
Batteries,64759,OLDBA,4.5,13.4,4.5,4.5,2023,2053,0.85,,0.0,17250.0
Batteries,64859,RADBA,160.0,464.0,160.0,160.0,2025,2040,0.85,,0.0,12544.0
Batteries,67059,1,400.0,1160.0,400.0,400.0,2025,2040,0.85,,0.0,12544.0
Batteries,60996,BA1,10.0,2.5,10.0,10.0,2017,2032,0.0,,0.0,17250.0
Conventional Steam Coal,2721,6,844.0,,909.5,849.0,2012,2087,0.581,9.614,1.665,20808.0
Solar Photovoltaic,64766,RCAM1,1.8,,2.2,1.8,2021,2051,0.033,,0.0,9730.0
Batteries,64766,RCAM2,1.8,8.8,2.2,1.8,2021,2051,0.0,,0.0,17250.0
Solar Photovoltaic,64779,FRAN2,2.0,,2.0,2.0,2021,2051,0.193,,0.0,7714.0
Solar Photovoltaic,64780,1,8.0,,8.0,8.0,2022,2052,0.219,,0.0,7714.0
Solar Photovoltaic,64781,WES,4.0,,4.0,4.0,2020,2050,0.193,,0.0,7714.0
Solar Photovoltaic,64782,TIV,2.4,,2.4,2.4,2020,2050,0.141,,0.0,7714.0
Solar Photovoltaic,64783,EPRO,2.0,,2.0,2.0,2020,2050,0.197,,0.0,7714.0
Solar Photovoltaic,64784,LJOHN,2.0,,2.0,2.0,2021,2051,0.211,,0.0,7714.0
Solar Photovoltaic,64785,WOOD,2.0,,2.0,2.0,2021,2051,0.226,,0.0,7714.0
Solar Photovoltaic,64786,HRCRK,2.0,,2.0,2.0,2021,2051,0.163,,0.0,7714.0
Solar Photovoltaic,64787,VIKNG,2.0,,2.0,2.0,2021,2051,0.266,,0.0,7714.0
Solar Photovoltaic,64788,FRHOL,2.0,,2.0,2.0,2021,2051,0.214,,0.0,7714.0
Solar Photovoltaic,64789,MORAI,2.0,,2.0,2.0,2021,2051,0.31,,0.0,7714.0
Solar Photovoltaic,64790,CHECK,1.5,,1.5,1.5,2021,2051,0.205,,0.0,7714.0
Batteries,63998,ES1,5.5,5.5,5.5,5.5,2022,2037,0.0,,0.0,12544.0
Solar Photovoltaic,64817,ENX10,20.0,,20.0,20.0,2021,2051,0.222,,0.0,7714.0
Solar Photovoltaic,64818,C1STF,4.015,,4.015,4.015,2021,2051,0.198,,0.0,7714.0
Solar Photovoltaic,64818,C1STF,4.015,,4.015,4.015,2021,2051,0.198,,0.0,7714.0
Solar Photovoltaic,64818,C1STF,3.285,,3.285,3.285,2021,2051,0.198,,0.0,7714.0
Solar Photovoltaic,64818,C1STF,3.285,,3.285,3.285,2021,2051,0.198,,0.0,7714.0
Solar Photovoltaic,64820,OS,2.0,,2.0,2.0,2021,2051,0.224,,0.0,7714.0
Solar Photovoltaic,64821,FLPS1,1.0,,1.0,1.0,2021,2051,0.274,,0.0,7714.0
Solar Photovoltaic,64822,OS,2.0,,2.0,2.0,2021,2051,0.197,,0.0,7714.0
Solar Photovoltaic,64823,FLPS2,1.0,,1.0,1.0,2021,2051,0.28,,0.0,7714.0
Solar Photovoltaic,64824,FLPS3,1.0,,1.0,1.0,2021,2051,0.243,,0.0,7714.0
Solar Photovoltaic,64825,FLPS4,1.0,,1.0,1.0,2021,2051,0.248,,0.0,7714.0
Solar Photovoltaic,64826,FLPS5,1.0,,1.0,1.0,2021,2051,0.244,,0.0,7714.0
Solar Photovoltaic,64827,FLPS6,1.0,,1.0,1.0,2021,2051,0.241,,0.0,7714.0
Solar Photovoltaic,64828,FLPS7,1.0,,1.0,1.0,2021,2051,0.257,,0.0,7714.0
Solar Photovoltaic,64830,OS,10.0,,10.0,10.0,2021,2051,0.155,,0.0,7714.0
Solar Photovoltaic,64831,DIA7,9.0,,9.0,9.0,2021,2051,0.149,,0.0,7714.0
Solar Photovoltaic,64832,YELLO,274.0,,274.0,274.0,2023,2053,0.136,,0.0,7714.0
Solar Photovoltaic,64834,ROX,55.0,,55.0,55.0,2026,2056,0.14,,0.0,7714.0
Onshore Wind Turbine,64835,nan,252.0,,252.0,252.0,2025,2055,0.382,,0.0,13321.0
Solar Photovoltaic,64836,CATAL,1.0,,1.0,1.0,2020,2050,0.207,,0.0,7714.0
Solar Photovoltaic,64837,MARIN,1.0,,1.0,1.0,2020,2050,0.216,,0.0,7714.0
Solar Photovoltaic,64838,CLAY,106.0,,106.0,106.0,2022,2052,0.24,,0.0,7714.0
Solar Photovoltaic,64840,SRCS,70.0,,70.0,70.0,2022,2052,0.231,,0.0,7714.0
Solar Photovoltaic,64841,SOTOI,165.0,,165.0,165.0,2022,2052,0.189,,0.0,7714.0
Solar Photovoltaic,64842,SRTC,50.0,,50.0,50.0,2022,2052,0.223,,0.0,7714.0
Solar Photovoltaic,64843,SRWA1,9.0,,9.0,9.0,2021,2051,0.247,,0.0,7714.0
Batteries,67658,JERBO,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Solar Photovoltaic,64844,TRS,4.0,,4.0,4.0,2024,2054,0.14,,0.0,9730.0
Solar Photovoltaic,64846,PR000,1.8,,1.8,1.8,2021,2051,0.197,,0.0,7714.0
Onshore Wind Turbine,64847,CRTW1,504.0,,504.0,504.0,2026,2056,0.382,,0.0,13321.0
Solar Photovoltaic,64848,BEF1,50.0,,50.0,50.0,2026,2056,0.136,,0.0,7714.0
Batteries,64849,ATMWS,28.30149771,113.20599084,29.05831073,28.224519,2026,2056,0.85,,0.0,12544.0
Solar Photovoltaic,64849,WILDC,50.94269587,,52.30495931,50.8041342,2026,2056,0.219,,0.0,7714.0
Solar Photovoltaic,64850,WS,75.0,,75.0,75.0,2025,2055,0.163,,0.0,9730.0
Batteries,64851,DAGGB,131.0,524.0,131.0,131.0,2023,2053,0.85,,0.0,17250.0
Solar Photovoltaic,64851,DAGGP,182.0,,182.0,182.0,2023,2053,0.212,,0.0,9730.0
Batteries,64852,DAGGB,149.0,596.0,149.0,149.0,2023,2053,0.85,,0.0,17250.0
Solar Photovoltaic,64852,DAGGP,300.0,,300.0,300.0,2023,2053,0.212,,0.0,9730.0
Solar Photovoltaic,64853,NMS1,35.0,,35.0,35.0,2023,2053,0.136,,0.0,7714.0
Solar Photovoltaic,64853,NMS2,65.0,,65.0,65.0,2024,2054,0.136,,0.0,7714.0
Solar Photovoltaic,64856,65009,200.0,,200.0,200.0,2022,2052,0.164,,0.0,7714.0
Solar Photovoltaic,64857,C0513,140.0,,140.0,140.0,2025,2059,0.192,,0.0,7714.0
Solar Photovoltaic,64858,C0497,110.0,,110.0,110.0,2026,2056,0.192,,0.0,7714.0
Solar Photovoltaic,64859,IPRAD,320.0,,320.0,320.0,2023,2053,0.176,,0.0,7714.0
Batteries,66163,JICB1,20.0,80.0,20.0,20.0,2023,2038,0.85,,0.0,17250.0
Solar Photovoltaic,64860,286,1.7,,1.7,1.7,2021,2051,0.13,,0.0,7714.0
Solar Photovoltaic,64861,392,1.3,,1.3,1.3,2021,2051,0.248,,0.0,7714.0
Solar Photovoltaic,64862,515,1.5,,1.5,1.5,2021,2051,0.169,,0.0,7714.0
Solar Photovoltaic,64863,284,2.1,,2.1,2.1,2021,2051,0.147,,0.0,7714.0
Batteries,64864,CHAPB,52.0,150.8,52.0,52.0,2024,2054,0.85,,0.0,12544.0
Solar Photovoltaic,64864,CHAPS,102.0,,102.0,102.0,2024,2054,0.212,,0.0,9730.0
Solar Photovoltaic,64864,GEN01,72.0,,72.0,72.0,2024,2054,0.212,,0.0,9730.0
Batteries,63843,SASP1,20.0,20.0,20.0,20.0,2021,2036,0.0,,0.0,12544.0
Solar Photovoltaic,64865,BLILE,1.0,,1.0,1.0,2024,2054,0.157,,0.0,7714.0
Solar Photovoltaic,64866,USSWC,1.0,,1.0,1.0,2021,2051,0.236,,0.0,7714.0
Solar Photovoltaic,64867,SLYTA,5.0,,5.0,5.0,2024,2054,0.139,,0.0,7714.0
Solar Photovoltaic,64867,SLYTB,2.0,,2.0,2.0,2024,2054,0.139,,0.0,7714.0
Solar Photovoltaic,64868,KEEV,2.0,,2.0,2.0,2021,2051,0.19,,0.0,7714.0
Solar Photovoltaic,64869,HLCSG,1.0,,1.0,1.0,2021,2051,0.245,,0.0,7714.0
Solar Photovoltaic,64870,USSQL,1.0,,1.0,1.0,2022,2052,0.234,,0.0,7714.0
Solar Photovoltaic,64871,USSDA,1.0,,1.0,1.0,2021,2051,0.252,,0.0,7714.0
Onshore Wind Turbine,64872,PANWD,145.0,,145.0,145.0,2022,2052,0.409,,0.0,13321.0
Natural Gas Internal Combustion Engine,64873,GEN1,4.4,,4.4,4.4,2021,2076,0.602,10.745,2.276,3541.0
Natural Gas Internal Combustion Engine,64873,GEN2,4.4,,4.4,4.4,2021,2076,0.602,10.745,2.276,3541.0
Natural Gas Internal Combustion Engine,64873,GEN3,4.4,,4.4,4.4,2021,2076,0.602,10.745,2.276,3541.0
Natural Gas Internal Combustion Engine,64873,GEN4,4.4,,4.4,4.4,2021,2076,0.602,10.745,2.276,3541.0
Natural Gas Internal Combustion Engine,64873,GEN5,4.4,,4.4,4.4,2021,2076,0.602,10.745,2.276,3541.0
Solar Photovoltaic,64874,SGEN1,3.0,,3.0,3.0,2021,2051,0.168,,0.0,7714.0
Batteries,64875,276FB,3.3,6.9,3.3,3.3,2021,2051,0.0,,0.0,17250.0
Solar Photovoltaic,64875,276FP,5.0,,5.0,5.0,2021,2051,0.09,,0.0,9730.0
Solar Photovoltaic,64876,0HAMP,4.8,,4.8,4.8,2021,2051,0.128,,0.0,9730.0
Batteries,64876,OHAMB,5.0,4.9,5.0,5.0,2021,2051,0.001,,0.0,17250.0
Batteries,64752,ES1,2.5,18.0,2.5,2.5,2023,2038,0.85,,0.0,17250.0
Solar Photovoltaic,64877,PV,27.1,,27.1,27.1,2021,2051,0.233,,0.0,9730.0
Other Natural Gas,63711,JSR00,1.1,,1.1,1.1,2019,2069,0.915,7.155,0.298,15571.0
Solar Photovoltaic,64878,PV,149.3,,149.3,149.3,2022,2052,0.202,,0.0,9730.0
Batteries,66790,JUDKS,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64879,PV,137.8,,137.8,137.8,2021,2051,0.258,,0.0,9730.0
Solar Photovoltaic,64880,75020,1.5,,1.5,1.5,2021,2051,0.279,,0.0,7714.0
Batteries,64881,NMSUB,1.0,4.0,1.0,1.0,2022,2052,0.0,,0.0,17250.0
Solar Photovoltaic,64881,NMSUF,3.0,,3.0,3.0,2021,2051,0.26,,0.0,9730.0
Solar Photovoltaic,64882,PV1,5.0,,5.0,5.0,2024,2054,0.15,,0.0,7714.0
Solar Photovoltaic,64892,ERATH,9.9,,9.9,9.9,2021,2051,0.296,,0.0,7714.0
Solar Photovoltaic,64903,SOLAR,2.5,,2.5,2.5,2022,2052,0.261,,0.0,7714.0
Solar Photovoltaic,64904,1,200.0,,200.0,200.0,2025,2055,0.2,,0.0,7714.0
Solar Photovoltaic,64905,MTMIL,2.0,,2.0,2.0,2020,2050,0.165,,0.0,7714.0
Solar Photovoltaic,64906,512,3.0,,3.0,3.0,2021,2051,0.213,,0.0,7714.0
Solar Photovoltaic,64907,511,3.0,,3.0,3.0,2021,2051,0.183,,0.0,7714.0
Solar Photovoltaic,64908,GEN01,200.0,,200.0,200.0,2024,2054,0.212,,0.0,9730.0
Batteries,64908,GEN02,40.0,200.0,40.0,40.0,2024,2054,0.85,,0.0,12544.0
Solar Photovoltaic,64909,TSC,55.8,,55.8,55.8,2022,2057,0.263,,0.0,7714.0
Solar Photovoltaic,64910,BFSNC,11.0,,11.0,11.0,2022,2052,0.223,,0.0,7714.0
Solar Photovoltaic,64914,71466,2.0,,2.0,2.0,2023,2053,0.212,,0.0,7714.0
Batteries,66790,JUDKS,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66790,JUDKS,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,65830,JUNCT,4.2669,4.2669,4.2669,4.2669,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,64918,NGCIL,1.1,,1.1,1.1,2020,2050,0.153,,0.0,7714.0
Solar Photovoltaic,64919,FDXIL,1.5,,1.5,1.5,2020,2050,0.148,,0.0,7714.0
Solar Photovoltaic,64920,GEHIL,0.9,,0.9,0.9,2020,2050,0.0,,0.0,7714.0
Batteries,65830,JUNCT,5.2371,5.2371,5.2371,5.2371,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,64927,AKS01,500.0,,500.0,500.0,2023,2053,0.176,,0.0,7714.0
Batteries,65830,JUNCT,0.396,0.396,0.396,0.396,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,64928,PV,37.7,,37.7,37.7,2022,2052,0.272,,0.0,9730.0
Batteries,67845,JUTX5,9.9,24.7,9.9,9.9,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64929,PV,44.6,,44.6,44.6,2022,2052,0.269,,0.0,9730.0
Solar Photovoltaic,64930,514,2.0,,2.0,2.0,2021,2051,0.221,,0.0,7714.0
Solar Photovoltaic,64931,531,1.5,,1.5,1.5,2022,2052,0.152,,0.0,7714.0
Solar Photovoltaic,64932,513,1.0,,1.0,1.0,2021,2051,0.208,,0.0,7714.0
Solar Photovoltaic,64964,ROCKI,3.5,,3.5,3.5,2022,2052,0.191,,0.0,7714.0
Solar Photovoltaic,64965,BULLS,4.5,,4.5,4.5,2022,2052,0.171,,0.0,7714.0
Solar Photovoltaic,64967,LUTZ,2.0,,2.0,2.0,2021,2051,0.225,,0.0,7714.0
Solar Photovoltaic,64968,452,80.0,,80.0,80.0,2023,2053,0.192,,0.0,7714.0
Solar Photovoltaic,64969,BAR01,3.0,,3.0,3.0,2021,2051,0.228,,0.0,7714.0
Batteries,64970,59FBA,5.0,20.5,5.0,5.0,2021,2051,0.0,,0.0,17250.0
Solar Photovoltaic,64970,59FPV,5.0,,5.0,5.0,2021,2051,0.214,,0.0,9730.0
Solar Photovoltaic,64971,PRETZ,2.0,,2.0,2.0,2022,2052,0.191,,0.0,7714.0
Solar Photovoltaic,64972,PROPH,2.0,,2.0,2.0,2021,2051,0.276,,0.0,7714.0
Solar Photovoltaic,64973,GALA,2.0,,2.0,2.0,2021,2051,0.273,,0.0,7714.0
Solar Photovoltaic,64974,DBS1,151.7,,151.7,151.7,2025,2055,0.179,,0.0,7714.0
Solar Photovoltaic,64975,628,1.8,,1.8,1.8,2014,2044,0.128,,0.0,7714.0
Solar Photovoltaic,64976,SPN01,2.1,,2.0,2.1,2019,2049,0.16,,0.0,7714.0
Solar Photovoltaic,64977,TORS1,2.0,,2.0,2.0,2021,2051,0.19,,0.0,7714.0
Solar Photovoltaic,64978,BRIS1,3.0,,3.0,3.0,2021,2051,0.16,,0.0,7714.0
Solar Photovoltaic,64979,WTRS1,2.0,,2.0,2.0,2021,2051,0.169,,0.0,7714.0
Solar Photovoltaic,64981,CPSS1,130.0,,130.0,130.0,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,64982,WPS1,8.0,,8.0,8.0,2022,2052,0.232,,0.0,7714.0
Solar Photovoltaic,64984,WATS,3.0,,3.0,3.0,2022,2052,0.23,,0.0,7714.0
Solar Photovoltaic,64985,JCHS,3.0,,3.0,3.0,2022,2052,0.216,,0.0,7714.0
Solar Photovoltaic,64986,FCS,7.0,,7.0,7.0,2022,2052,0.208,,0.0,7714.0
Solar Photovoltaic,64987,USSFS,1.0,,1.0,1.0,2022,2052,0.243,,0.0,7714.0
Solar Photovoltaic,64988,USPKS,1.0,,1.0,1.0,2022,2052,0.26,,0.0,7714.0
Solar Photovoltaic,64989,USRBS,1.0,,1.0,1.0,2022,2052,0.251,,0.0,7714.0
Solar Photovoltaic,64990,MED1,1.0,,1.0,1.0,2021,2051,0.204,,0.0,7714.0
Solar Photovoltaic,64991,JOHN,1.0,,1.0,1.0,2021,2051,0.184,,0.0,7714.0
Solar Photovoltaic,64992,CORN1,1.0,,1.0,1.0,2021,2051,0.183,,0.0,7714.0
Other Natural Gas,58301,JPR,1.0,,1.1,1.0,2012,2062,0.641,7.616,0.298,15571.0
Solar Photovoltaic,64993,BB1PV,70.0,,70.0,70.0,2022,2052,0.301,,0.0,9730.0
Batteries,66758,JC1,20.0,18.3,20.0,20.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64993,BB2PV,58.0,,58.0,58.0,2022,2052,0.219,,0.0,9730.0
Solar Photovoltaic,64995,PV1,50.0,,50.0,50.0,2023,2053,0.157,,0.0,7714.0
Solar Photovoltaic,64996,PV1,100.0,,100.0,100.0,2023,2053,0.136,,0.0,7714.0
Solar Photovoltaic,64997,PV1,50.0,,50.0,50.0,2023,2053,0.135,,0.0,7714.0
Solar Photovoltaic,64998,PV1,65.0,,65.0,65.0,2023,2053,0.135,,0.0,7714.0
Solar Photovoltaic,64999,CPNS1,350.0,,350.0,350.0,2026,2056,0.176,,0.0,7714.0
Solar Photovoltaic,65000,PV1,99.0,,99.0,99.0,2023,2053,0.135,,0.0,7714.0
Solar Photovoltaic,65001,PV1,50.0,,50.0,50.0,2023,2053,0.135,,0.0,7714.0
Solar Photovoltaic,65002,WERL,2.5,,2.5,2.5,2020,2050,0.23,,0.0,7714.0
Solar Photovoltaic,65003,WOLFE,1.0,,1.0,1.0,2022,2052,0.239,,0.0,7714.0
Solar Photovoltaic,65005,PV1,1.9,,1.9,1.9,2021,2051,0.127,,0.0,7714.0
Solar Photovoltaic,65006,BOHU1,1.0,,1.0,1.0,2024,2054,0.157,,0.0,7714.0
Solar Photovoltaic,65007,PV1,200.0,,200.0,200.0,2024,2054,0.135,,0.0,7714.0
Solar Photovoltaic,65008,PV1,150.0,,150.0,150.0,2023,2053,0.136,,0.0,7714.0
Solar Photovoltaic,65009,PV1,50.0,,50.0,37.0,2022,2052,0.213,,0.0,7714.0
